time_period,source,location,material,EF_weighted__Global Warming Potential (Gwp1000),EF_RECIPE__Agricultural Land Occupation (Lop),EF_RECIPE__Fossil Fuel Potential (Ffp),EF_RECIPE__Freshwater Ecotoxicity Potential (Fetp),EF_RECIPE__Freshwater Eutrophication Potential (Fep),EF_RECIPE__Global Warming Potential (Gwp1000),EF_RECIPE__Human Toxicity Potential (Htpc),EF_RECIPE__Human Toxicity Potential (Htpnc),EF_RECIPE__Ionising Radiation Potential (Irp),EF_RECIPE__Marine Ecotoxicity Potential (Metp),EF_RECIPE__Marine Eutrophication Potential (Mep),EF_RECIPE__Ozone Depletion Potential (Odpinfinite),EF_RECIPE__Particulate Matter Formation Potential (Pmfp),EF_RECIPE__Photochemical Oxidant Formation Potential: Ecosystems (Eofp),EF_RECIPE__Photochemical Oxidant Formation Potential: Humans (Hofp),EF_RECIPE__Surplus Ore Potential (Sop),EF_RECIPE__Terrestrial Acidification Potential (Tap),EF_RECIPE__Terrestrial Ecotoxicity Potential (Tetp),EF_RECIPE__Water Consumption Potential (Wcp),EF_IW__Adaptation to resources services loss (beta),"EF_IW__Climate change, long term, CO2 uptake","EF_IW__Climate change, long term, biogenic","EF_IW__Climate change, long term, fossil","EF_IW__Climate change, long term, land transformation","EF_IW__Climate change, short term, CO2 uptake","EF_IW__Climate change, short term, biogenic","EF_IW__Climate change, short term, fossil","EF_IW__Climate change, short term, land transformation",EF_IW__Fossil and nuclear energy use,EF_IW__Freshwater acidification,EF_IW__Freshwater ecotoxicity,EF_IW__Freshwater eutrophication,EF_IW__Human toxicity cancer,EF_IW__Human toxicity non-cancer,EF_IW__Ionizing radiations,"EF_IW__Land occupation, biodiversity","EF_IW__Land transformation, biodiversity",EF_IW__Marine eutrophication,EF_IW__Mineral resources use,EF_IW__Ozone layer depletion,EF_IW__Particulate matter formation,EF_IW__Photochemical ozone formation,EF_IW__Resources services deficit (beta),EF_IW__Terrestrial acidification,EF_IW__Water scarcity,EF_TRACI__Acidification Potential (Ap),EF_TRACI__Ecotoxicity: Freshwater,EF_TRACI__Eutrophication Potential,EF_TRACI__Global Warming Potential (Gwp100),EF_TRACI__Human Toxicity: Carcinogenic,EF_TRACI__Human Toxicity: Non-Carcinogenic,EF_TRACI__Maximum Incremental Reactivity (Mir),EF_TRACI__Ozone Depletion Potential (Odp),EF_TRACI__Particulate Matter Formation Potential (Pmfp)
2,clay refining,EE,neodynium_oxide,12.97539102,1.992011412,2.729044625,0.950550778,0.00459428,12.97539102,2.188186227,19.07104359,0.690112162,1.277957724,0.002299707,1.36e-05,0.018959931,0.02467822,0.023853775,0.834914381,0.052294192,130.7422411,0.206498898,16.55371142,-2.75885501,0.679704991,10.90125853,0.163540298,-2.75885501,0.690328313,11.78361444,0.166593135,138.8273589,0.051320875,4379.546604,0.001682964,7.89e-08,1.24e-06,92.4720248,2.067880901,0.007393396,0.002121604,0.229833908,9.44e-07,0.009931507,0.023717152,0.001223012,0.055606364,11.11319761,0.061836648,358.5337973,0.058054209,12.52759358,3.03e-06,5.04e-06,0.642986015,8.09e-07,0.008004786
2,clay refining,JP,neodynium_oxide,12.91302985,1.991655675,2.712654389,0.942226286,0.004281329,12.91302985,2.167876585,18.69768398,0.670613839,1.266544897,0.002281498,1.36e-05,0.01861124,0.024587084,0.023759461,0.835090674,0.05115311,130.7112128,0.2051958,16.40653542,-2.765217484,0.686895041,10.82867855,0.163516745,-2.765217484,0.697512434,11.71321578,0.166569585,137.7511604,0.050179129,4370.990354,0.001682884,7.88e-08,1.23e-06,89.82942812,2.067498087,0.007392481,0.002118785,0.229866776,9.45e-07,0.009855261,0.023622922,0.001218503,0.054456998,10.87569666,0.060645227,356.1384055,0.055564408,12.46410948,3e-06,4.95e-06,0.640613979,8.1e-07,0.007914804
2,clay refining,MM,neodynium_oxide,12.93476651,1.992146769,2.718283647,0.944951433,0.004368602,12.93476651,2.179084333,18.83654536,0.65771911,1.270264985,0.002287366,1.36e-05,0.018631472,0.024545874,0.023721375,0.834739246,0.051222613,130.5484873,0.206184154,16.48870493,-2.754758773,0.675298609,10.86583462,0.164635631,-2.754758773,0.687076847,11.74569961,0.167688462,137.7691284,0.050248224,4372.009149,0.001683496,7.88e-08,1.23e-06,87.96825183,2.068764253,0.007399207,0.002119662,0.229646027,9.46e-07,0.00985312,0.023584791,0.001218233,0.054523732,10.91434176,0.060722612,357.0808944,0.056388219,12.48778989,3.01e-06,4.99e-06,0.639690198,8.11e-07,0.007919769
2,clay refining,MY,neodynium_oxide,12.93476651,1.992146769,2.718283647,0.944951433,0.004368602,12.93476651,2.179084333,18.83654536,0.65771911,1.270264985,0.002287366,1.36e-05,0.018631472,0.024545874,0.023721375,0.834739246,0.051222613,130.5484873,0.206184154,16.48870493,-2.754758773,0.675298609,10.86583462,0.164635631,-2.754758773,0.687076847,11.74569961,0.167688462,137.7691284,0.050248224,4372.009149,0.001683496,7.88e-08,1.23e-06,87.96825183,2.068764253,0.007399207,0.002119662,0.229646027,9.46e-07,0.00985312,0.023584791,0.001218233,0.054523732,10.91434176,0.060722612,357.0808944,0.056388219,12.48778989,3.01e-06,4.99e-06,0.639690198,8.11e-07,0.007919769
2,clay refining,US,neodynium_oxide,12.87241502,1.991291801,2.708232275,0.944848782,0.004382136,12.87241502,2.173648562,18.80657606,0.693838374,1.27003184,0.002286572,1.36e-05,0.018595668,0.024449644,0.023623285,0.834885626,0.051022748,130.5770569,0.205285131,16.39242611,-2.756727146,0.677825175,10.80420868,0.163510106,-2.756727146,0.688443458,11.68361723,0.16656292,137.9712028,0.050043132,4380.401853,0.001682882,7.87e-08,1.23e-06,92.758929,2.066846746,0.007389745,0.002114158,0.229793123,9.43e-07,0.009845309,0.023486657,0.001219463,0.054314926,10.88423383,0.060474703,356.8685339,0.056336916,12.42617583,3.01e-06,4.98e-06,0.637239771,8.08e-07,0.007932478
2,hydrochloric acid digestion,AU,dysprosium_oxide,23.754374925,0.35769583275,4.1455969735,1.874238154,0.10019276425,23.754374925,6.3778905025,79.174230388,0.74465479025,2.6622930925,0.21654753399999999,2.7320074999999998e-05,0.02045586775,0.033174663,0.03177090925,0.924261743,0.054388144,371.22377097175,0.17828683475,37.39924565325,-0.535007667,4.66306698025,16.35557657875,0.01724722925,-0.535007667,5.3493730164999995,17.692399916499998,0.017251797,205.33193727275,0.05213995125,78343.55718382001,0.52876848,2.19575e-07,8.2428e-06,98.84978101,0.63336546825,0.00395148775,0.21520175649999998,0.7936108935,7.056175e-07,0.0108957755,0.03169391075,0.0037925570000000002,0.05752799875,-1103.13214439175,0.0672117115,649.58466630775,2.0577590679999997,22.80687889675,8.996625e-06,4.858975e-05,0.86366406775,6.165775e-07,0.00964843175
2,hydrochloric acid digestion,BR,dysprosium_oxide,23.0113604985,0.357701944,3.929891538,1.8218573850000002,0.09824137549999999,23.0113604985,6.248930097500001,77.02006685525001,0.7716506172500001,2.5898900075,0.21642994000000002,2.7866e-05,0.0194535495,0.03139258425,0.02998928975,0.9234710039999999,0.0510688825,370.29299340675,0.212346181,35.93452079175,-0.547766925,4.687523065250001,15.517634542,0.0520360435,-0.547766925,5.408708838,16.847162113,0.052040617750000004,196.11014074300002,0.048785484250000004,78250.75509537749,0.52876783675,2.18925e-07,8.190025e-06,101.9847133795,0.66577247475,0.004022467,0.2151467595,0.7934401385,7.1112e-07,0.010692412,0.029912073499999997,0.0037542597500000003,0.05405982575,-1101.77210371325,0.06315530899999999,634.81337433875,2.042625327,22.05374233525,8.826075e-06,4.809375e-05,0.8194406209999999,6.2433e-07,0.009421032
2,hydrochloric acid digestion,CA,dysprosium_oxide,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2,hydrochloric acid digestion,CN,dysprosium_oxide,24.43826372825,0.37194416425000004,4.1231859225,1.838920926,0.09846286475,24.43826372825,6.38457072775,78.01059977975,0.813056883,2.6624637234999997,0.21643980125,2.73318e-05,0.02076557325,0.032605285750000004,0.0312395775,0.924764318,0.05354741625,478.290379306,0.18004999825,37.9635496375,-0.535635785,4.650488199,16.833453956,0.01719729775,-0.535635785,5.33681064125,18.32934104675,0.0172019075,205.482478378,0.05129730475,78768.5326089025,0.5287762825,2.2055e-07,8.24555e-06,107.25866063174999,0.66117682925,0.00414673325,0.215187374,0.79451226425,6.961175e-07,0.01229619375,0.03116892875,0.00528579725,0.05665001375,-1103.0452479925,0.066457585,645.9677287442499,2.0464868149999997,23.40748784025,9.005125e-06,4.840075e-05,0.8510908072500001,6.078274999999999e-07,0.01018364425
2,hydrochloric acid digestion,EE,dysprosium_oxide,24.18529432275,0.36275664924999995,4.235678092,1.87952404775,0.10034403375,24.18529432275,6.39979276575,79.56631109375,0.9419710292500001,2.67009606625,0.21655939375,2.72803e-05,0.02215897125,0.033452783,0.032030799250000005,0.9256237065,0.05988806925,372.58087965500005,0.18724484475,37.85745126275,-0.57499351675,4.7053373075,16.699195622,0.0174503405,-0.57499351675,5.39172555875,18.068781907,0.01745504675,213.1118679295,0.05763676925,78370.0052862875,0.528767655,2.2e-07,8.282825e-06,126.27955348725,0.64144817075,0.0039865625,0.21521160325,0.7951036137499999,7.058674999999999e-07,0.01130438425,0.0319540905,0.0038042817499999997,0.06304734825,-1101.6440081045,0.07282696475,651.525830826,2.05929751,23.22053378575,9.024149999999999e-06,4.8732250000000004e-05,0.8700316125,6.168275e-07,0.0101057145
2,hydrochloric acid digestion,JP,dysprosium_oxide,23.8058955725,0.360612576,4.1357515455,1.828909157,0.09843857225,23.8058955725,6.27614624375,77.2947803115,0.82309159175,2.60069052375,0.21644832475,2.7359825e-05,0.02003823925,0.032900916249999995,0.031459706500000004,0.926736736,0.0529443495,372.383231766,0.17931637275,36.96174999075,-0.61372322025,4.74911129025,16.257518230749998,0.017309493,-0.61372322025,5.4354648565,17.640415585499998,0.01731422125,206.5496959645,0.05069108225,78318.12080763749,0.5287679395,2.1945e-07,8.225299999999999e-06,110.17174678825,0.63917004475,0.003980573,0.2151943465,0.7953014565,7.1362e-07,0.010841257,0.031383533,0.00377679825,0.056054276,-1103.09022923225,0.0655782055,636.9625551455,2.0441389425,22.834305172249998,8.861575e-06,4.818375e-05,0.855668848,6.2658e-07,0.00955899
2,hydrochloric acid digestion,MM,dysprosium_oxide,23.93828329875,0.3636036525,4.170036662,1.8455068645,0.0989701095,23.93828329875,6.3444073662500005,78.1405201365,0.7445560575000001,2.6233479747499997,0.21648406650000002,2.7341075e-05,0.020161460500000002,0.0326499265,0.0312277455,0.924596374,0.05336766075,371.392159841,0.18533596275,37.46220565975,-0.5500243175,4.6784830675,16.4838179955,0.0241240845,-0.5500243175,5.3719067805,17.8382590065,0.024128758,206.659132201,0.05111190325,78324.3259946775,0.5287716652500001,2.1970000000000002e-07,8.2278e-06,98.83622612699999,0.64688176275,0.00402152625,0.2151996875,0.793957074,7.188725e-07,0.01082821575,0.0311512935,0.00377515325,0.05646072125,-1102.8548605945,0.06604952075000001,642.7028496925,2.049156374,22.978531298999997,8.951625e-06,4.83825e-05,0.8500425544999999,6.315825e-07,0.009589242250000001
2,hydrochloric acid digestion,MY,dysprosium_oxide,23.937319586250002,0.3635257845,4.169790093,1.8453521394999999,0.09896942624999999,23.937319586250002,6.344191749,78.1371973865,0.7445151995,2.6231447172499998,0.2164840875,2.7341075e-05,0.0201591295,0.032647164,0.031225067,0.9245651515,0.0533610825,371.377341166,0.185315509,37.46025151725,-0.54998601575,4.678448475,16.482962988,0.02412095775,-0.54998601575,5.3718713005000005,17.837350934,0.02412562225,206.64692172600002,0.0511048585,78323.9810439275,0.52877088475,2.1967500000000001e-07,8.2278e-06,98.83008392699999,0.6467207515,0.004021248250000001,0.2151996235,0.7939262687499999,7.188725e-07,0.01082716,0.03114861875,0.00377504625,0.0564534915,-1102.855695235,0.06604193875,642.6524319174999,2.04914960125,22.977598634,8.951625e-06,4.838e-05,0.84997677725,6.315825e-07,0.009588315
2,hydrochloric acid digestion,US,dysprosium_oxide,23.4558142305,0.35387638925000003,4.11709879,1.8414979169999999,0.09894801825,23.4558142305,6.306111135999999,77.8065439595,0.96243015075,2.61722791,0.21647134725,2.7332825e-05,0.019772722,0.03231462325,0.03086145925,0.926048549,0.05169334,371.49377043275,0.1797438175,36.741338092,-0.546798184,4.67517832325,16.02668890325,0.0172147435,-0.546798184,5.36148800325,17.376875716249998,0.017219273,208.32517089475,0.04942048625,78376.8417508425,0.5287677264999999,2.19275e-07,8.2148e-06,127.744048864,0.62863502375,0.003950999,0.2151701595,0.7958340172499999,7.008675e-07,0.010645625,0.03079141075,0.003781353,0.0547511165,-1103.04434483575,0.06412371625,640.49762286275,2.0480232365,22.50136654475,8.90085e-06,4.827975e-05,0.840821645,6.120774999999999e-07,0.0095888495
2,hydrochloric acid digestion,AU,neodynium_oxide,23.754374925,0.35769583275,4.1455969735,1.874238154,0.10019276425,23.754374925,6.3778905025,79.174230388,0.74465479025,2.6622930925,0.21654753399999999,2.7320074999999998e-05,0.02045586775,0.033174663,0.03177090925,0.924261743,0.054388144,371.22377097175,0.17828683475,37.39924565325,-0.535007667,4.66306698025,16.35557657875,0.01724722925,-0.535007667,5.3493730164999995,17.692399916499998,0.017251797,205.33193727275,0.05213995125,78343.55718382001,0.52876848,2.19575e-07,8.2428e-06,98.84978101,0.63336546825,0.00395148775,0.21520175649999998,0.7936108935,7.056175e-07,0.0108957755,0.03169391075,0.0037925570000000002,0.05752799875,-1103.13214439175,0.0672117115,649.58466630775,2.0577590679999997,22.80687889675,8.996625e-06,4.858975e-05,0.86366406775,6.165775e-07,0.00964843175
2,hydrochloric acid digestion,BR,neodynium_oxide,23.0113604985,0.357701944,3.929891538,1.8218573850000002,0.09824137549999999,23.0113604985,6.248930097500001,77.02006685525001,0.7716506172500001,2.5898900075,0.21642994000000002,2.7866e-05,0.0194535495,0.03139258425,0.02998928975,0.9234710039999999,0.0510688825,370.29299340675,0.212346181,35.93452079175,-0.547766925,4.687523065250001,15.517634542,0.0520360435,-0.547766925,5.408708838,16.847162113,0.052040617750000004,196.11014074300002,0.048785484250000004,78250.75509537749,0.52876783675,2.18925e-07,8.190025e-06,101.9847133795,0.66577247475,0.004022467,0.2151467595,0.7934401385,7.1112e-07,0.010692412,0.029912073499999997,0.0037542597500000003,0.05405982575,-1101.77210371325,0.06315530899999999,634.81337433875,2.042625327,22.05374233525,8.826075e-06,4.809375e-05,0.8194406209999999,6.2433e-07,0.009421032
2,hydrochloric acid digestion,CA,neodynium_oxide,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2,hydrochloric acid digestion,CN,neodynium_oxide,24.43826372825,0.37194416425000004,4.1231859225,1.838920926,0.09846286475,24.43826372825,6.38457072775,78.01059977975,0.813056883,2.6624637234999997,0.21643980125,2.73318e-05,0.02076557325,0.032605285750000004,0.0312395775,0.924764318,0.05354741625,478.290379306,0.18004999825,37.9635496375,-0.535635785,4.650488199,16.833453956,0.01719729775,-0.535635785,5.33681064125,18.32934104675,0.0172019075,205.482478378,0.05129730475,78768.5326089025,0.5287762825,2.2055e-07,8.24555e-06,107.25866063174999,0.66117682925,0.00414673325,0.215187374,0.79451226425,6.961175e-07,0.01229619375,0.03116892875,0.00528579725,0.05665001375,-1103.0452479925,0.066457585,645.9677287442499,2.0464868149999997,23.40748784025,9.005125e-06,4.840075e-05,0.8510908072500001,6.078274999999999e-07,0.01018364425
2,hydrochloric acid digestion,EE,neodynium_oxide,24.18529432275,0.36275664924999995,4.235678092,1.87952404775,0.10034403375,24.18529432275,6.39979276575,79.56631109375,0.9419710292500001,2.67009606625,0.21655939375,2.72803e-05,0.02215897125,0.033452783,0.032030799250000005,0.9256237065,0.05988806925,372.58087965500005,0.18724484475,37.85745126275,-0.57499351675,4.7053373075,16.699195622,0.0174503405,-0.57499351675,5.39172555875,18.068781907,0.01745504675,213.1118679295,0.05763676925,78370.0052862875,0.528767655,2.2e-07,8.282825e-06,126.27955348725,0.64144817075,0.0039865625,0.21521160325,0.7951036137499999,7.058674999999999e-07,0.01130438425,0.0319540905,0.0038042817499999997,0.06304734825,-1101.6440081045,0.07282696475,651.525830826,2.05929751,23.22053378575,9.024149999999999e-06,4.8732250000000004e-05,0.8700316125,6.168275e-07,0.0101057145
2,hydrochloric acid digestion,JP,neodynium_oxide,23.8058955725,0.360612576,4.1357515455,1.828909157,0.09843857225,23.8058955725,6.27614624375,77.2947803115,0.82309159175,2.60069052375,0.21644832475,2.7359825e-05,0.02003823925,0.032900916249999995,0.031459706500000004,0.926736736,0.0529443495,372.383231766,0.17931637275,36.96174999075,-0.61372322025,4.74911129025,16.257518230749998,0.017309493,-0.61372322025,5.4354648565,17.640415585499998,0.01731422125,206.5496959645,0.05069108225,78318.12080763749,0.5287679395,2.1945e-07,8.225299999999999e-06,110.17174678825,0.63917004475,0.003980573,0.2151943465,0.7953014565,7.1362e-07,0.010841257,0.031383533,0.00377679825,0.056054276,-1103.09022923225,0.0655782055,636.9625551455,2.0441389425,22.834305172249998,8.861575e-06,4.818375e-05,0.855668848,6.2658e-07,0.00955899
2,hydrochloric acid digestion,MM,neodynium_oxide,23.93828329875,0.3636036525,4.170036662,1.8455068645,0.0989701095,23.93828329875,6.3444073662500005,78.1405201365,0.7445560575000001,2.6233479747499997,0.21648406650000002,2.7341075e-05,0.020161460500000002,0.0326499265,0.0312277455,0.924596374,0.05336766075,371.392159841,0.18533596275,37.46220565975,-0.5500243175,4.6784830675,16.4838179955,0.0241240845,-0.5500243175,5.3719067805,17.8382590065,0.024128758,206.659132201,0.05111190325,78324.3259946775,0.5287716652500001,2.1970000000000002e-07,8.2278e-06,98.83622612699999,0.64688176275,0.00402152625,0.2151996875,0.793957074,7.188725e-07,0.01082821575,0.0311512935,0.00377515325,0.05646072125,-1102.8548605945,0.06604952075000001,642.7028496925,2.049156374,22.978531298999997,8.951625e-06,4.83825e-05,0.8500425544999999,6.315825e-07,0.009589242250000001
2,hydrochloric acid digestion,MY,neodynium_oxide,23.937319586250002,0.3635257845,4.169790093,1.8453521394999999,0.09896942624999999,23.937319586250002,6.344191749,78.1371973865,0.7445151995,2.6231447172499998,0.2164840875,2.7341075e-05,0.0201591295,0.032647164,0.031225067,0.9245651515,0.0533610825,371.377341166,0.185315509,37.46025151725,-0.54998601575,4.678448475,16.482962988,0.02412095775,-0.54998601575,5.3718713005000005,17.837350934,0.02412562225,206.64692172600002,0.0511048585,78323.9810439275,0.52877088475,2.1967500000000001e-07,8.2278e-06,98.83008392699999,0.6467207515,0.004021248250000001,0.2151996235,0.7939262687499999,7.188725e-07,0.01082716,0.03114861875,0.00377504625,0.0564534915,-1102.855695235,0.06604193875,642.6524319174999,2.04914960125,22.977598634,8.951625e-06,4.838e-05,0.84997677725,6.315825e-07,0.009588315
2,hydrochloric acid digestion,US,neodynium_oxide,23.4558142305,0.35387638925000003,4.11709879,1.8414979169999999,0.09894801825,23.4558142305,6.306111135999999,77.8065439595,0.96243015075,2.61722791,0.21647134725,2.7332825e-05,0.019772722,0.03231462325,0.03086145925,0.926048549,0.05169334,371.49377043275,0.1797438175,36.741338092,-0.546798184,4.67517832325,16.02668890325,0.0172147435,-0.546798184,5.36148800325,17.376875716249998,0.017219273,208.32517089475,0.04942048625,78376.8417508425,0.5287677264999999,2.19275e-07,8.2148e-06,127.744048864,0.62863502375,0.003950999,0.2151701595,0.7958340172499999,7.008675e-07,0.010645625,0.03079141075,0.003781353,0.0547511165,-1103.04434483575,0.06412371625,640.49762286275,2.0480232365,22.50136654475,8.90085e-06,4.827975e-05,0.840821645,6.120774999999999e-07,0.0095888495
2,magnet manufacturing,AU,hp_magnet,5.84151326,0.039171821,1.418714226,0.323528235,0.009242347,5.84151326,5.109499662,11.25649336,0.029790938,1.315968286,0.000590538,1.36e-06,0.007847965,0.012010154,0.011866932,0.023046834,0.025320316,20.46589276,0.014993619,12.55654203,-0.118227224,0.127997534,5.554150329,0.000620586,-0.118227224,0.128402653,5.669224684,0.00062152,65.21571959,0.025558073,1225.578809,2.78e-05,0.00013496,4.14e-07,4.310780736,0.066725595,0.000446474,0.000383558,0.026130061,3.55e-08,0.002147994,0.011827759,0.000269428,0.026333481,0.639573308,0.030061521,95.7609979,0.072814548,5.781067712,2.21e-06,2.69e-06,0.29281372,3.37e-08,0.001980646
2,magnet manufacturing,BR,hp_magnet,2.506627724,0.03959348,0.446928793,0.086310891,0.000407027,2.506627724,4.531894894,1.503994297,0.152806333,0.988205039,5.31e-05,3.83e-06,0.003340602,0.003983126,0.003819274,0.019958737,0.010380323,16.81038285,0.169194977,5.94355454,-0.176390986,0.239073698,1.776715202,0.158124313,-0.176390986,0.397388359,1.867810989,0.158125267,23.70348407,0.010452864,829.3866477,1.87e-05,0.000134957,1.57e-07,18.6192423,0.214190619,0.000800753,0.000130511,0.026296072,4.56e-08,0.001238541,0.003779138,0.00010211,0.010714137,6.764390981,0.011777947,28.98124249,0.00428351,2.395634168,1.39e-06,4.5e-07,0.092883546,4.29e-08,0.000963084
2,magnet manufacturing,CA,hp_magnet,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2,magnet manufacturing,CN,hp_magnet,7.614860019,0.093404078,1.298346842,0.155669076,0.001345056,7.614860019,5.082060695,5.532932537,0.343335409,1.086589527,0.0001008,1.3e-06,0.007012266,0.009606155,0.00948072,0.026993662,0.016921622,23.15019829,0.020988372,13.50885367,-0.167804091,0.149955108,6.568477208,0.000608093,-0.167804091,0.150603621,7.219419135,0.000609373,65.73491912,0.017161398,2213.410168,5.17e-05,0.000134963,3.85e-07,42.99303821,0.16736471,0.001095322,0.000309569,0.030649788,1.76e-08,0.005841077,0.009441369,0.000180512,0.017750967,0.955702031,0.021621113,62.17450917,0.020229233,7.273522239,2.17e-06,1.7e-06,0.234223361,1.78e-08,0.003133784
2,magnet manufacturing,EE,hp_magnet,7.793124476,0.06212592,1.825937353,0.347814232,0.00992973,7.793124476,5.208815111,13.04278262,0.922779027,1.351717927,0.000643088,1.21e-06,0.015573208,0.013283163,0.013058119,0.029441759,0.050247724,26.5544588,0.055569597,14.63343794,-0.299220035,0.319341864,7.110511335,0.001560408,-0.299220035,0.320125678,7.373901007,0.00156201,100.4011794,0.050483849,1346.28991,2.69e-05,0.000134962,6.2e-07,128.471112,0.103402541,0.000603479,0.000427338,0.032862475,3.6e-08,0.004004026,0.013020357,0.000322332,0.051354364,7.378783881,0.055518214,104.655066,0.079801617,7.654559779,2.35e-06,3.35e-06,0.322011334,3.47e-08,0.004057386
2,magnet manufacturing,JP,hp_magnet,6.076835953,0.052343517,1.375590925,0.118323004,0.001299084,6.076835953,4.649226659,2.747635727,0.385097839,1.037137064,0.000142271,1.51e-06,0.005969087,0.010806988,0.010496794,0.034516117,0.01881617,25.73725289,0.019637662,10.58237449,-0.474756099,0.517698538,5.114008877,0.000913633,-0.474756099,0.518320024,5.436341563,0.000915334,70.80062693,0.019035163,1110.103376,2.47e-05,0.00013496,3.4e-07,55.59897949,0.092905499,0.000578412,0.000352068,0.033836675,7.54e-08,0.001904368,0.010461367,0.000198417,0.019698093,0.828690774,0.022713583,38.62967758,0.011142428,5.907940025,1.55e-06,8.59e-07,0.257599359,7.08e-08,0.001578884
2,magnet manufacturing,MM,hp_magnet,6.672670199,0.065859169,1.529141511,0.193380066,0.003705353,6.672670199,4.957778488,6.57514435,0.029354161,1.139546418,0.000302724,1.42e-06,0.006514052,0.009632973,0.00940643,0.024611454,0.020692774,21.21061997,0.046888722,12.84051026,-0.186242721,0.19781052,6.133493385,0.031770507,-0.186242721,0.230447778,6.328181589,0.03177196,71.21438634,0.02089931,1138.401313,4.15e-05,0.000134961,3.44e-07,4.253647748,0.127766083,0.000763747,0.000373763,0.027680674,9.96e-08,0.00184204,0.009369735,0.000190516,0.021494537,1.894189187,0.024792265,64.5829197,0.033852342,6.556744232,1.99e-06,1.75e-06,0.231110214,9.45e-08,0.001712541
2,magnet manufacturing,MY,hp_magnet,6.672670199,0.065859169,1.529141511,0.193380066,0.003705353,6.672670199,4.957778488,6.57514435,0.029354161,1.139546418,0.000302724,1.42e-06,0.006514052,0.009632973,0.00940643,0.024611454,0.020692774,21.21061997,0.046888722,12.84051026,-0.186242721,0.19781052,6.133493385,0.031770507,-0.186242721,0.230447778,6.328181589,0.03177196,71.21438634,0.02089931,1138.401313,4.15e-05,0.000134961,3.44e-07,4.253647748,0.127766083,0.000763747,0.000373763,0.027680674,9.96e-08,0.00184204,0.009369735,0.000190516,0.021494537,1.894189187,0.024792265,64.5829197,0.033852342,6.556744232,1.99e-06,1.75e-06,0.231110214,9.45e-08,0.001712541
2,magnet manufacturing,US,hp_magnet,4.949872858,0.042281725,1.251193488,0.190536438,0.004078801,4.949872858,4.807537448,5.748950226,1.025594839,1.133091317,0.000280798,1.38e-06,0.005523368,0.00697153,0.006693838,0.028599595,0.01517016,21.98295711,0.02209701,10.18233157,-0.240538945,0.267507418,4.431607227,0.000726028,-0.240538945,0.268151437,4.613047288,0.000727019,76.75408363,0.01523236,1376.044459,2.46e-05,0.000134959,3.07e-07,136.3908632,0.074881333,0.000503271,0.000221658,0.031762337,2.6e-08,0.001625691,0.006655912,0.000224228,0.015724769,1.063985435,0.017942177,58.71742765,0.032439095,4.854630359,1.78e-06,1.46e-06,0.16334842,2.55e-08,0.002062301
2,metallothermic reduction,AU,dysprosium,5.774280232,0.1128234,1.099475864,0.278685541,0.002184409,5.774280232,0.855857287,6.76596635,0.533089557,0.3804146,0.000269893,9.91e-07,0.005712212,0.008828192,0.00854791,0.479523259,0.016260225,42.49719341,0.058216254,8.311164837,-0.325021927,0.338366039,4.951765058,0.006875837,-0.325021927,0.348515421,5.295125647,0.006877161,60.54165346,0.01477574,1335.206289,0.000284188,1.58e-08,4.26e-07,66.67715661,0.189614075,0.000912906,0.000465262,0.095428525,3.69e-08,0.003590766,0.008499603,0.000356525,0.016585893,2.409312855,0.019744286,97.58440775,0.021787779,5.589998122,1.21e-06,1.78e-06,0.209562417,3.57e-08,0.002410153
