scope,process,process_location,flow,lcia_method,lcia_category,value,unit,database,raw_file
Scope1,Bayer process / alumina refining,KZ,Bayer_liquor,RECIPE,Water Consumption Potential (Wcp),0.0,cubic meter,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__Bayer_process_alumina_refining__KZ__Bayer_liquor.csv
Scope1,Bayer process / alumina refining,US,Bayer_liquor,TRACI2.1,Acidification Potential (Ap),0.0,kg SO2-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__Bayer_process_alumina_refining__US__Bayer_liquor.csv
Scope1,Bayer process / alumina refining,US,Bayer_liquor,TRACI2.1,Ecotoxicity: Freshwater,0.0,CTUe,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__Bayer_process_alumina_refining__US__Bayer_liquor.csv
Scope1,Bayer process / alumina refining,US,Bayer_liquor,TRACI2.1,Eutrophication Potential,0.0,kg N-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__Bayer_process_alumina_refining__US__Bayer_liquor.csv
Scope1,Bayer process / alumina refining,US,Bayer_liquor,TRACI2.1,Global Warming Potential (Gwp100),0.0,kg CO2-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__Bayer_process_alumina_refining__US__Bayer_liquor.csv
Scope1,Bayer process / alumina refining,US,Bayer_liquor,TRACI2.1,Human Toxicity: Carcinogenic,0.0,CTUh,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__Bayer_process_alumina_refining__US__Bayer_liquor.csv
Scope1,Bayer process / alumina refining,US,Bayer_liquor,TRACI2.1,Ozone Depletion Potential (Odp),0.0,kg CFC-11-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__Bayer_process_alumina_refining__US__Bayer_liquor.csv
Scope1,Bayer process / alumina refining,US,Bayer_liquor,TRACI2.1,Maximum Incremental Reactivity (Mir),0.0,kg O3-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__Bayer_process_alumina_refining__US__Bayer_liquor.csv
Scope1,Bayer process / alumina refining,US,Bayer_liquor,TRACI2.1,Human Toxicity: Non-Carcinogenic,0.0,CTUh,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__Bayer_process_alumina_refining__US__Bayer_liquor.csv
Scope1,Bayer process / alumina refining,US,Bayer_liquor,TRACI2.1,Particulate Matter Formation Potential (Pmfp),0.0,PM2.5-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__Bayer_process_alumina_refining__US__Bayer_liquor.csv
Scope1,Bayer process / alumina refining,US,Bayer_liquor,RECIPE,Agricultural Land Occupation (Lop),0.0,m2*a crop-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__Bayer_process_alumina_refining__US__Bayer_liquor.csv
Scope1,Bayer process / alumina refining,US,Bayer_liquor,RECIPE,Global Warming Potential (Gwp1000),0.0,kg CO2-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__Bayer_process_alumina_refining__US__Bayer_liquor.csv
Scope1,Bayer process / alumina refining,US,Bayer_liquor,RECIPE,Fossil Fuel Potential (Ffp),0.0,kg oil-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__Bayer_process_alumina_refining__US__Bayer_liquor.csv
Scope1,Bayer process / alumina refining,US,Bayer_liquor,RECIPE,Freshwater Ecotoxicity Potential (Fetp),0.0,"kg 1,4-DCB-Eq",premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__Bayer_process_alumina_refining__US__Bayer_liquor.csv
Scope1,Bayer process / alumina refining,US,Bayer_liquor,RECIPE,Freshwater Eutrophication Potential (Fep),0.0,kg P-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__Bayer_process_alumina_refining__US__Bayer_liquor.csv
Scope1,Bayer process / alumina refining,US,Bayer_liquor,RECIPE,Human Toxicity Potential (Htpc),0.0,"kg 1,4-DCB-Eq",premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__Bayer_process_alumina_refining__US__Bayer_liquor.csv
Scope1,Bayer process / alumina refining,US,Bayer_liquor,RECIPE,Ionising Radiation Potential (Irp),0.0,kg Co-60-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__Bayer_process_alumina_refining__US__Bayer_liquor.csv
Scope1,Bayer process / alumina refining,US,Bayer_liquor,RECIPE,Marine Ecotoxicity Potential (Metp),0.0,"kg 1,4-DCB-Eq",premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__Bayer_process_alumina_refining__US__Bayer_liquor.csv
Scope1,Bayer process / alumina refining,US,Bayer_liquor,RECIPE,Marine Eutrophication Potential (Mep),0.0,kg N-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__Bayer_process_alumina_refining__US__Bayer_liquor.csv
Scope1,Bayer process / alumina refining,US,Bayer_liquor,RECIPE,Surplus Ore Potential (Sop),0.0,kg Cu-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__Bayer_process_alumina_refining__US__Bayer_liquor.csv
Scope1,Bayer process / alumina refining,US,Bayer_liquor,RECIPE,Agricultural Land Occupation (Lop),0.0,m2*a crop-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__Bayer_process_alumina_refining__US__Bayer_liquor.csv
Scope1,Bayer process / alumina refining,US,Bayer_liquor,RECIPE,Ozone Depletion Potential (Odpinfinite),0.0,kg CFC-11-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__Bayer_process_alumina_refining__US__Bayer_liquor.csv
Scope1,Bayer process / alumina refining,US,Bayer_liquor,RECIPE,Particulate Matter Formation Potential (Pmfp),0.0,kg PM2.5-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__Bayer_process_alumina_refining__US__Bayer_liquor.csv
Scope1,Bayer process / alumina refining,US,Bayer_liquor,RECIPE,Photochemical Oxidant Formation Potential: Humans (Hofp),0.0,kg NOx-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__Bayer_process_alumina_refining__US__Bayer_liquor.csv
Scope1,Bayer process / alumina refining,US,Bayer_liquor,RECIPE,Terrestrial Acidification Potential (Tap),0.0,kg SO2-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__Bayer_process_alumina_refining__US__Bayer_liquor.csv
Scope1,Bayer process / alumina refining,US,Bayer_liquor,RECIPE,Terrestrial Ecotoxicity Potential (Tetp),0.0,"kg 1,4-DCB-Eq",premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__Bayer_process_alumina_refining__US__Bayer_liquor.csv
Scope1,Bayer process / alumina refining,US,Bayer_liquor,RECIPE,Agricultural Land Occupation (Lop),0.0,m2*a crop-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__Bayer_process_alumina_refining__US__Bayer_liquor.csv
Scope1,Bayer process / alumina refining,US,Bayer_liquor,RECIPE,Water Consumption Potential (Wcp),0.0,cubic meter,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__Bayer_process_alumina_refining__US__Bayer_liquor.csv
Scope1,High-purity gallium refining,CA,6N_Ga,TRACI2.1,Acidification Potential (Ap),0.0,kg SO2-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__High-purity_gallium_refining__CA__6N_Ga.csv
Scope1,High-purity gallium refining,CA,6N_Ga,TRACI2.1,Ecotoxicity: Freshwater,0.0,CTUe,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__High-purity_gallium_refining__CA__6N_Ga.csv
Scope1,High-purity gallium refining,CA,6N_Ga,TRACI2.1,Eutrophication Potential,0.0,kg N-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__High-purity_gallium_refining__CA__6N_Ga.csv
Scope1,High-purity gallium refining,CA,6N_Ga,TRACI2.1,Global Warming Potential (Gwp100),0.0,kg CO2-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__High-purity_gallium_refining__CA__6N_Ga.csv
Scope1,High-purity gallium refining,CA,6N_Ga,TRACI2.1,Human Toxicity: Carcinogenic,0.0,CTUh,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__High-purity_gallium_refining__CA__6N_Ga.csv
Scope1,High-purity gallium refining,CA,6N_Ga,TRACI2.1,Ozone Depletion Potential (Odp),0.0,kg CFC-11-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__High-purity_gallium_refining__CA__6N_Ga.csv
Scope1,High-purity gallium refining,CA,6N_Ga,TRACI2.1,Maximum Incremental Reactivity (Mir),0.0,kg O3-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__High-purity_gallium_refining__CA__6N_Ga.csv
Scope1,High-purity gallium refining,CA,6N_Ga,TRACI2.1,Human Toxicity: Non-Carcinogenic,0.0,CTUh,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__High-purity_gallium_refining__CA__6N_Ga.csv
Scope1,High-purity gallium refining,CA,6N_Ga,TRACI2.1,Particulate Matter Formation Potential (Pmfp),0.0,PM2.5-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__High-purity_gallium_refining__CA__6N_Ga.csv
Scope1,High-purity gallium refining,CA,6N_Ga,RECIPE,Agricultural Land Occupation (Lop),0.0,m2*a crop-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__High-purity_gallium_refining__CA__6N_Ga.csv
Scope1,High-purity gallium refining,CA,6N_Ga,RECIPE,Global Warming Potential (Gwp1000),0.0,kg CO2-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__High-purity_gallium_refining__CA__6N_Ga.csv
Scope1,High-purity gallium refining,CA,6N_Ga,RECIPE,Fossil Fuel Potential (Ffp),0.0,kg oil-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__High-purity_gallium_refining__CA__6N_Ga.csv
Scope1,High-purity gallium refining,CA,6N_Ga,RECIPE,Freshwater Ecotoxicity Potential (Fetp),0.0,"kg 1,4-DCB-Eq",premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__High-purity_gallium_refining__CA__6N_Ga.csv
Scope1,High-purity gallium refining,CA,6N_Ga,RECIPE,Freshwater Eutrophication Potential (Fep),0.0,kg P-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__High-purity_gallium_refining__CA__6N_Ga.csv
Scope1,High-purity gallium refining,CA,6N_Ga,RECIPE,Human Toxicity Potential (Htpc),0.0,"kg 1,4-DCB-Eq",premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__High-purity_gallium_refining__CA__6N_Ga.csv
Scope1,High-purity gallium refining,CA,6N_Ga,RECIPE,Ionising Radiation Potential (Irp),0.0,kg Co-60-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__High-purity_gallium_refining__CA__6N_Ga.csv
Scope1,High-purity gallium refining,CA,6N_Ga,RECIPE,Marine Ecotoxicity Potential (Metp),0.0,"kg 1,4-DCB-Eq",premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__High-purity_gallium_refining__CA__6N_Ga.csv
Scope1,High-purity gallium refining,CA,6N_Ga,RECIPE,Marine Eutrophication Potential (Mep),0.0,kg N-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__High-purity_gallium_refining__CA__6N_Ga.csv
Scope1,High-purity gallium refining,CA,6N_Ga,RECIPE,Surplus Ore Potential (Sop),0.0,kg Cu-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__High-purity_gallium_refining__CA__6N_Ga.csv
Scope1,High-purity gallium refining,CA,6N_Ga,RECIPE,Agricultural Land Occupation (Lop),0.0,m2*a crop-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__High-purity_gallium_refining__CA__6N_Ga.csv
Scope1,High-purity gallium refining,CA,6N_Ga,RECIPE,Ozone Depletion Potential (Odpinfinite),0.0,kg CFC-11-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__High-purity_gallium_refining__CA__6N_Ga.csv
Scope1,High-purity gallium refining,CA,6N_Ga,RECIPE,Particulate Matter Formation Potential (Pmfp),0.0,kg PM2.5-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__High-purity_gallium_refining__CA__6N_Ga.csv
Scope1,High-purity gallium refining,CA,6N_Ga,RECIPE,Photochemical Oxidant Formation Potential: Humans (Hofp),0.0,kg NOx-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__High-purity_gallium_refining__CA__6N_Ga.csv
Scope1,High-purity gallium refining,CA,6N_Ga,RECIPE,Terrestrial Acidification Potential (Tap),0.0,kg SO2-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__High-purity_gallium_refining__CA__6N_Ga.csv
Scope1,High-purity gallium refining,CA,6N_Ga,RECIPE,Terrestrial Ecotoxicity Potential (Tetp),0.0,"kg 1,4-DCB-Eq",premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__High-purity_gallium_refining__CA__6N_Ga.csv
Scope1,High-purity gallium refining,CA,6N_Ga,RECIPE,Agricultural Land Occupation (Lop),0.0,m2*a crop-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__High-purity_gallium_refining__CA__6N_Ga.csv
Scope1,High-purity gallium refining,CA,6N_Ga,RECIPE,Water Consumption Potential (Wcp),0.0,cubic meter,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__High-purity_gallium_refining__CA__6N_Ga.csv
Scope1,High-purity gallium refining,CN,6N_Ga,TRACI2.1,Acidification Potential (Ap),0.0,kg SO2-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__High-purity_gallium_refining__CN__6N_Ga.csv
Scope1,High-purity gallium refining,CN,6N_Ga,TRACI2.1,Ecotoxicity: Freshwater,0.0,CTUe,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__High-purity_gallium_refining__CN__6N_Ga.csv
Scope1,High-purity gallium refining,CN,6N_Ga,TRACI2.1,Eutrophication Potential,0.0,kg N-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__High-purity_gallium_refining__CN__6N_Ga.csv
Scope1,High-purity gallium refining,CN,6N_Ga,TRACI2.1,Global Warming Potential (Gwp100),0.0,kg CO2-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__High-purity_gallium_refining__CN__6N_Ga.csv
Scope1,High-purity gallium refining,CN,6N_Ga,TRACI2.1,Human Toxicity: Carcinogenic,0.0,CTUh,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_Scope1__High-purity_gallium_refining__CN__6N_Ga.csv
